iter	MultiClass
338	0338	0.0159044339	0339	0.0159024340	0340	0.0158960341	0341	0.0158896342	0342	0.0158840343	343	0.01587901344	344	0.0158739345	0.01611095595
346	0.01610765432
347	0347	0.0158586348	0348	0.0158519349	0349	0.0158463350	0350	0.0158439351	0351	0.0158396352	0352	0.0158357353	0353	0.0158273354	0354	0.0158186355	0355	0.0158109356	0356	0.0158075357	0357	0.0157974358	0358	0.0157960359	0359	0.015794360	0.360	0.015788361	0.361	0.015787362	0362	0.0157812363	0363	0.0157774364	0.01602939668
365	0365	0.0157704366	0.01602812786
367	0.01601863166
368	0.01601565159
369	0.01601301335
370	0.01600960503
371	0.01600279753
372	0.01599795887
373	0.0159956435
374	0.01599240553
375	0.01598972024
376	0.01598630706
377	0.01598468587
378	0.01597844858
379	0.01597786214
380	0.01597546419
381	0.01596675013
382	0.01596434782
383	0.015961201
384	0.01595902747
385	0.01595557389
386	0.01595310512
387	0.01594963548
388	0.01594740019
389	0.01594487785
390	0.01594192246
391	0.01593774412
392	0.01591553117
393	0.01590876174
394	0.0159036478
395	0.01589687141
396	0.01589343577
397	0.01588792617
398	0.01588474491
399	0.01587855005
400	0.01587781606
401	0.01587568158
402	0.01587236111
403	0.01586931797
404	0.01586671451
405	0.01586154521
406	0.01585822234
407	0.01585537596
408	0.01585183868
409	0.01585100212
410	0.01584976217
411	0.01584690145
412	0.01584510285
413	0.015842102
414	0.01583681515
415	0.01583400936
416	0.01583217449
417	0.01583027293
418	0.01582917889
419	0.0158209125
420	0.01581210421
421	0.01581108893
422	0.01580296995
423	0.01579589923
424	0.01579084046
425	0.0157889868
426	0.01578661186
427	0.01578427768
428	0.01578132706
429	0.01577884275
430	0.01577582843
431	0.01577437392
432	0.01432	0.0154433	0.01576485247
434	0.01576114728
435	0.01575653945
436	0.01575430786
437	0.01574672298
438	0.01574374036
439	0.01574121207
440	0.01573760098
441	0.01573536726
442	0.0157341716
443	0.01573242529
444	0.01572564295
445	0.0157215507
446	0.01571962451
447	0.01571454255
448	0.01571310115
449	0.01570908411
450	0.01570263871
451	0.01570094852
452	0.01569899497
453	0.01569619026
454	0.01569355237
455	0.01569141207
456	0.01568750908
457	0.01568581417
458	0.01568361914
459	0.01568206943
460	0.01568048955
461	0.01567863519
462	0.01567712904
463	0.01567452794
464	0.0156737958
465	0.01566607953
466	0.01566199526
467	0.0156605952
468	0.01565899488
469	0.0156469	0.01470	0.0156470	0.01471	0.01564886056
472	0.01564628879
473	0.01564362126
474	0.01564214844
475	0.01563783904
476	0.01563407258
477	0.01563208983
478	0.01562840127
479	0.01562743178
480	0.01562591126
481	0.01562314591
482	0.0156087271
483	0.01560719765
484	0.01560269571
485	0.01560068663
486	0.01559736697
487	0.01559548404
488	0.01559346454
489	0.01559196559
490	0.01558556848
491	0.01558175522
492	0.01558026683
493	0.01557752761
494	0.01557566476
495	0.01557321788
496	0.0155722125
497	0.01557100654
498	0.01556954215
499	0.0155663532
500	0.0155643402
501	0.01556109474
502	0.01555972478
503	0.01555822995
504	0.01555695863
505	0.01555603412
506	0.0155520877
507	0.01554795737
508	0.01554518831
509	0.01554115646
510	0.01553994677
511	0.01553796556
512	0.0155366087
513	0.0155358428
514	0.01553406684
515	0.01553253956
516	0.01553122664
517	0.01553004583
518	0.01553001389
519	0.01552909032
520	0.01552819993
521	0.01552689459
522	0.01552560371
523	0.01552338448
524	0.01551532976
525	0.01551432623
526	0.01551197746
527	0.01551002247
528	0.01550882624
529	0.01550764768
530	0.01550530947
531	0.01550410198
532	0.01550245662
533	0.01550192718
534	0.01550088764
535	0.01549767388
536	0.01549666686
537	0.01549512109
538	0.01548894649
539	0.01548804306
540	0.01548540	0.541	0.015481541	0.542	0.015480542	0.543	0.015479543	0.544	0.01547544	0.0545	0.01547545	0.0546	0.01547546	0.0547	0.01547547	0.0548	0.0154548	0.01549	0.015549	0.015550	0.015550	0.01551	0.01546520858
552	0.01546268149
553	0.0154619774
554	0.01546554	0.0555	0.01545555	0.0556	0.01545556	557	0.01545374317
558	0.01545286595
559	0.01544707056
560	0.01544489719
561	0.01544436804
562	0.01544221265
563	0.01544130038
564	0.01543892589
565	0.0154383783
566	0.01543230992
567	0.01543164055
568	0.01543100725
569	0.01542741987
570	0.0154210768
571	0.01541521773
572	0.01541371781
573	0.01541245721
574	0.01541142341
575	0.0154098255
576	0.01540596743
577	0.0154025131
578	0.0153993838
579	0.01538626342
580	0.015383683
581	0.01538106798
582	0.0153804178
583	0.01537968
584	0.01537813037
585	0.01537717766
586	0.01537551611
587	0.01537496623
588	0.0153704147
589	0.01536863226
590	0.01536794678
591	0.01536699316
592	0.01536668577
593	0.01536472864
594	0.01536233261
595	0.01536033522
596	0.01535619262
597	0.01535336432
598	0.01535261594
599	0.01534976817
600	0.0153481342
601	0.01534763131
602	0.01534733473
603	0.01534509616
604	0.01534189898
605	0.01533898824
606	0.01533807302
607	0.01533543884
608	0.01533441997
609	0.01533337092
610	0.01533223586
611	0.01533066625
612	0.01532982308
613	0.01532897472
614	0.01532759121
615	0.01532694146
616	0.01532556196
617	0.01532295536
618	0.01532134642
619	0.01531955618
620	0.01531859814
621	0.01531799211
622	0.01531723895
623	0.015316099
624	0.01531275341
625	0.01531026547
626	0.01530929215
627	0.01530822306
628	0.01530582126
629	0.01530362641
630	0.01529519626
631	0.01529399936
632	0.01529245598
633	0.0152912014
634	0.01529007626
635	0.01528535706
636	0.01528413684
637	0.01528021282
638	0.01527873907
639	0.01527730669
640	0.01527625654
641	0.01527529313
642	0.0152733836
643	0.0152719987
644	0.01527168979
645	0.01527058846
646	0.01526980327
647	0.015269297
648	0.01526859155
649	0.01526788738
650	0.01526694093
651	0.01526596722
652	0.0152655362
653	0.01526306501
654	0.01526074766
655	0.01525964034
656	0.01525885374
657	0.01525825902
658	0.01525613332
659	0.0152556068
660	0.01525496272
661	0.015254583
662	0.01525134475
663	0.01525062062
664	0.01524988837
665	0.01524908663
666	0.01524764452
667	0.01524690298
668	0.01524509356
669	0.01524260145
670	0.01524213598
671	0.01524123375
672	0.01523975875
673	0.0152382382
674	0.01523439558
675	0.01523306929
676	0.01522975751
677	0.01522907963
678	0.01522500268
679	0.0152244325
680	0.01522376574
681	0.01522235894
682	0.01522146235
683	0.01522053058
684	0.0152157943
685	0.01521509035
686	0.01521326845
687	0.01521117226
688	0.01521051908
689	0.01520978162
690	0.01520739917
691	0.01520738436
692	0.0152059981
693	0.01520386842
694	0.01520245615
695	0.01520152057
696	0.01520150813
697	0.01520037361
698	0.0151999598
699	0.01519888001
700	0.01519545867
701	0.01519454666
702	0.01519353012
703	0.01519145887
704	0.01519006231
705	0.01518940453
706	0.01518851244
707	0.01518822206
708	0.01518674696
709	0.01518579492
710	0.01518526681
711	0.01518476307
712	0.01518353421
713	0.01518140171
714	0.01518090092
715	0.01517918568
716	0.0151703416
717	0.01516846724
718	0.01516824705
719	0.01516761005
720	0.01516546445
721	0.01516498887
722	0.01516392266
723	0.01516327487
724	0.01516206273
725	0.01516061182
726	0.01515917801
727	0.01515899488
728	0.01515708123
729	0.01515614844
730	0.01515528922
731	0.01515469839
732	0.01515432284
733	0.01515251854
734	0.01515196246
735	0.01515044096
736	0.01514978927
737	0.0151480757
738	0.01514650772
739	0.01514522077
740	0.01514393062
741	0.01514284769
742	0.01514135539
743	0.01514056037
744	0.01513894804
745	0.01513830007
746	0.01513652162
747	0.01513586361
748	0.01513474253
749	0.01513427583
750	0.01513355905
751	0.01513240496
752	0.0151307578
753	0.01512973749
754	0.01512935569
755	0.01512782626
756	0.0151276438
757	0.01512705251
758	0.01512633424
759	0.01512530428
760	0.01512385153
761	0.01512273091
762	0.01512195042
763	0.01512130719
764	0.01512095346
765	0.01511972228
766	0.01511929407
767	0.01511890479
768	0.01511772939
769	0.01511691348
770	0.0151163173
771	0.01511611801
772	0.01511573812
773	0.01511535011
774	0.0151150505
775	0.01511457805
776	0.01511409617
777	0.01511390131
778	0.01511138161
779	0.01511051981
780	0.01511035847
781	0.01511018961
782	0.01510978028
783	0.01510931603
784	0.01510868246
785	0.01510696533
786	0.01510638417
787	0.01510594842
788	0.01510547122
789	0.01510519952
790	0.01510467556
791	0.01510332942
792	0.01510271839
793	0.01510184877
794	0.01510012645
795	0.01509892478
796	0.01509808397
797	0.01509752207
798	0.01509589315
799	0.01509540401
800	0.01509459115
801	0.01509425661
802	0.01509413979
803	0.01509379696
804	0.01509277492
805	0.0150886426
806	0.01508749752
807	0.01508712463
808	0.01508424296
809	0.01508376907
810	0.01508296064
811	0.01508252793
812	0.01508116321
813	0.01508014279
814	0.01507725636
815	0.01507647915
816	0.01507526813
817	0.01507497034
818	0.01507297431
819	0.01507248065
820	0.01507202973
821	0.01507166036
822	0.01507148414
823	0.01506922005
824	0.01506839868
825	0.01506693639
826	0.01506656712
827	0.0150659606
828	0.01506502547
829	0.01506472255
830	0.01506429577
831	0.01506384156
832	0.01506356943
833	0.01506308163
834	0.01506275922
835	0.01506237815
836	0.01506195172
837	0.01506175024
838	0.01506152329
839	0.01506128953
840	0.0150609186
841	0.01506078641
842	0.01506023282
843	0.01506000431
844	0.01505925918
845	0.01505878886
846	0.01505851821
847	0.01505809723
848	0.0150571956
849	0.01505679881
850	0.01505653425
851	0.01505598964
852	0.01505575557
853	0.01505546211
854	0.01505508865
855	0.01505472944
856	0.01505394344
857	0.01505311461
858	0.01505110536
859	0.01505060559
860	0.01505023962
861	0.01504922154
862	0.01504883636
863	0.01504870436
864	0.01504566647
865	0.01504545536
866	0.01504524873
867	0.01504487694
868	0.01504388956
869	0.01504354183
870	0.0150433579
871	0.01504302959
872	0.01504291822
873	0.01504133386
874	0.01503716806
875	0.01503689021
876	0.01503545949
877	0.01503527162
878	0.0150349393
879	0.01503338158
880	0.01503266411
881	0.01503216169
882	0.01503173253
883	0.01503139574
884	0.01503111843
885	0.01503081863
886	0.01503067382
887	0.01502997619
888	0.01502964937
889	0.01502914244
890	0.01502867052
891	0.0150284971
892	0.01502824122
893	0.01502805081
894	0.01502771129
895	0.01502716691
896	0.01502684678
897	0.01501883635
898	0.01501813616
899	0.01501773971
900	0.01501684383
901	0.01501608679
902	0.01501589308
903	0.01501583306
904	0.01501561078
905	0.01501553949
906	0.01501526802
907	0.01501382377
908	0.01501356744
909	0.01501225489
910	0.01501165411
911	0.01501070877
912	0.01501036686
913	0.01501007965
914	0.01501001798
915	0.01500988789
916	0.01500970338
917	0.01500917973
918	0.01500840097
919	0.01500825073
920	0.01500669499
921	0.01500660396
922	0.01500651673
923	0.01500627676
924	0.01500584051
925	0.01500564978
926	0.01500424867
927	0.01500226663
928	0.01500202744
929	0.01500174267
930	0.01500115732
931	0.0149999624
932	0.01499612978
933	0.01499562484
934	0.01499532492
935	0.01499459844
936	0.01499431529
937	0.01499396252
938	0.01499294656
939	0.01499190092
940	0.01499160872
941	0.01499139022
942	0.01499088429
943	0.01499066064
944	0.0149902407
945	0.01498968822
946	0.0149891805
947	0.01498623766
948	0.01498503096
949	0.01498475844
950	0.01498458895
951	0.01498438328
952	0.01498401008
953	0.01498355298
954	0.0149832079
955	0.01498294677
956	0.01498277641
957	0.01498192629
958	0.01498172685
959	0.0149812139
960	0.01498106961
961	0.01498100164
962	0.0149807333
963	0.01498057546
964	0.01498013639
965	0.0149794904
966	0.01497910428
967	0.01497871936
968	0.01497738268
969	0.01497643564
970	0.01497574278
971	0.01497548096
972	0.01497527709
973	0.01497311809
974	0.01497276487
975	0.01497242242
976	0.01497230565
977	0.01497161568
978	0.0149706924
979	0.01497050663
980	0.01496838023
981	0.01496776344
982	0.01496731375
983	0.01496651284
984	0.01496552081
985	0.01496541992
986	0.01496391102
987	0.01496357436
988	0.01496334874
989	0.01496260221
990	0.01496214861
991	0.014961902439992	0.014960904899993	0.014960826899994	0.014960599399995	0.0149602994	0996	0.014960995	0.997	0.014959996	0.998	0.01495997	0.0999	0.01495998	0.01458109561
999	0.01457857465
1925
